date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:49:53	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.acd.delayed	(from https://ristechy.com/football-manager-2021-mobile-fm-21-apk)
10:49:53	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.ace.delayed	(from https://ristechy.com/football-manager-2021-mobile-fm-21-apk)
10:49:53	3289/3289	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/tag/rooting/feed	ristechy.com/tag/rooting/feed	(from https://ristechy.com/tag/rooting)
10:49:54	6222/6222	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:49:54%20GMT	https://ristechy.com/wp-json/wp/v2/tags/39	ristechy.com/wp-json/wp/v2/tags/39.json	(from https://ristechy.com/tag/rooting)
10:49:55	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.ad1.delayed	(from https://ristechy.com/tag/rooting)
10:49:55	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.ad2.delayed	(from https://ristechy.com/tag/rooting)
10:49:55	7458/7458	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/dream-league-soccer-2022-dls-22-mod-apk/feed	ristechy.com/dream-league-soccer-2022-dls-22-mod-apk/feed	(from https://ristechy.com/dream-league-soccer-2022-dls-22-mod-apk)
10:49:56	2731/2731	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:49:56%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fdream-league-soccer-2022-dls-22-mod-apk	ristechy.com/wp-json/oembed/1.0/embedbdde.json	(from https://ristechy.com/dream-league-soccer-2022-dls-22-mod-apk)
10:49:57	2919/2919	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:49:57%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fdream-league-soccer-2022-dls-22-mod-apk&format=xml	ristechy.com/wp-json/oembed/1.0/embed7b6f	(from https://ristechy.com/dream-league-soccer-2022-dls-22-mod-apk)
10:49:59	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.ad7.delayed	(from https://ristechy.com/dream-league-soccer-2022-dls-22-mod-apk)
10:49:59	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.ad8.delayed	(from https://ristechy.com/dream-league-soccer-2022-dls-22-mod-apk)
10:49:59	21197/21197	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:49:58%20GMT	https://ristechy.com/wp-json/wp/v2/posts/12942	ristechy.com/wp-json/wp/v2/posts/12942.json	(from https://ristechy.com/dream-league-soccer-2022-dls-22-mod-apk)
10:49:59	48042/48042	---M--	200	added ('OK')	image/webp	etag:%22bbaa-65083e10-1aa4c4b;;;%22	https://ristechy.com/wp-content/uploads/2021/12/dls-2022-mod-apk-1-1024x461.png.webp	ristechy.com/wp-content/uploads/2021/12/dls-2022-mod-apk-1-1024x461.png.webp	(from https://ristechy.com/dream-league-soccer-2022-dls-22-mod-apk)
10:49:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:49:59%20GMT	https://ristechy.com/?p=12942	ristechy.com/index901b.html	(from https://ristechy.com/dream-league-soccer-2022-dls-22-mod-apk)
10:50:00	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.ada.delayed	(from https://ristechy.com/dream-league-soccer-2022-dls-22-mod-apk)
10:50:00	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.adb.delayed	(from https://ristechy.com/dream-league-soccer-2022-dls-22-mod-apk)
10:50:00	3509/3509	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/tag/pes/feed	ristechy.com/tag/pes/feed	(from https://ristechy.com/tag/pes)
10:50:01	6130/6130	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:01%20GMT	https://ristechy.com/wp-json/wp/v2/tags/37	ristechy.com/wp-json/wp/v2/tags/37.json	(from https://ristechy.com/tag/pes)
10:50:02	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.ade.delayed	(from https://ristechy.com/tag/pes)
10:50:02	107393/107393	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202026%2007:50:02%20GMT	https://ristechy.com/download-pes-2018-pro-evolution-soccer	ristechy.com/download-pes-2018-pro-evolution-soccer.html	(from https://ristechy.com/tag/pes)
10:50:03	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.ae0.delayed	(from https://ristechy.com/tag/pes)
10:50:03	2145/2145	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/tag/pes-2018-psp/feed	ristechy.com/tag/pes-2018-psp/feed	(from https://ristechy.com/tag/pes-2018-psp)
10:50:04	6337/6337	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:04%20GMT	https://ristechy.com/wp-json/wp/v2/tags/47	ristechy.com/wp-json/wp/v2/tags/47.json	(from https://ristechy.com/tag/pes-2018-psp)
10:50:05	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.ae3.delayed	(from https://ristechy.com/tag/pes-2018-psp)
10:50:05	5927/5927	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/gta-5-lite-apk/feed	ristechy.com/gta-5-lite-apk/feed	(from https://ristechy.com/gta-5-lite-apk)
10:50:06	2583/2583	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:06%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fgta-5-lite-apk	ristechy.com/wp-json/oembed/1.0/embedc7ef.json	(from https://ristechy.com/gta-5-lite-apk)
10:50:07	2772/2772	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:50:07%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fgta-5-lite-apk&format=xml	ristechy.com/wp-json/oembed/1.0/embedc20f	(from https://ristechy.com/gta-5-lite-apk)
10:50:09	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.ae8.delayed	(from https://ristechy.com/gta-5-lite-apk)
10:50:09	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.ae9.delayed	(from https://ristechy.com/gta-5-lite-apk)
10:50:09	22366/22366	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:08%20GMT	https://ristechy.com/wp-json/wp/v2/posts/6768	ristechy.com/wp-json/wp/v2/posts/6768.json	(from https://ristechy.com/gta-5-lite-apk)
10:50:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:50:09%20GMT	https://ristechy.com/gta-5-android-apk-obb	ristechy.com/gta-5-android-apk-obb	(from https://ristechy.com/gta-5-lite-apk)
10:50:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:50:09%20GMT	https://ristechy.com/?p=6768	ristechy.com/indexf1b3.html	(from https://ristechy.com/gta-5-lite-apk)
10:50:11	10140/10140	---M--	200	added ('OK')	image/webp	etag:%22279c-6502f196-1aa7e2c;;;%22	https://ristechy.com/wp-content/uploads/2019/11/GTA-5-Android-lite-APK-download-300x166.jpg.webp	ristechy.com/wp-content/uploads/2019/11/GTA-5-Android-lite-APK-download-300x166.jpg.webp	(from https://ristechy.com/gta-5-lite-apk)
10:50:11	7888/7888	---M--	200	added ('OK')	image/webp	etag:%221ed0-6502f1ac-1aa7f7a;;;%22	https://ristechy.com/wp-content/uploads/2019/11/gta-5-apk-obb-lite-prologue-300x161.jpg.webp	ristechy.com/wp-content/uploads/2019/11/gta-5-apk-obb-lite-prologue-300x161.jpg.webp	(from https://ristechy.com/gta-5-lite-apk)
10:50:12	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.aed.delayed	(from https://ristechy.com/gta-5-lite-apk)
10:50:12	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.aee.delayed	(from https://ristechy.com/gta-5-lite-apk)
10:50:13	113330/113330	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202026%2006:09:28%20GMT	https://ristechy.com/games/page/6	ristechy.com/games/page/6.html	(from https://ristechy.com/games/page/5)
10:50:14	108850/108850	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202026%2005:30:30%20GMT	https://ristechy.com/garena-free-fire-apk-obb	ristechy.com/garena-free-fire-apk-obb.html	(from https://ristechy.com/games/page/5)
10:50:15	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.af2.delayed	(from https://ristechy.com/games/page/5)
10:50:15	135596/135596	---M--	200	added ('OK')	image/webp	etag:%22211ac-650597ca-1a87ac1;;;%22	https://ristechy.com/wp-content/uploads/2020/08/Garena-Free-Fire-Apk-Obb.jpg.webp	ristechy.com/wp-content/uploads/2020/08/Garena-Free-Fire-Apk-Obb.jpg.webp	(from https://ristechy.com/games/page/5)
10:50:15	96534/96534	---M--	200	added ('OK')	image/webp	etag:%2217916-65044634-1aa06cd;;;%22	https://ristechy.com/wp-content/uploads/2020/02/Naruto-Ulitimate-Ninja-Storm-4-PPSSPP.jpg.webp	ristechy.com/wp-content/uploads/2020/02/Naruto-Ulitimate-Ninja-Storm-4-PPSSPP.jpg.webp	(from https://ristechy.com/games/page/5)
10:50:16	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.af4.delayed	(from https://ristechy.com/games/page/5)
10:50:16	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.af5.delayed	(from https://ristechy.com/games/page/5)
10:50:16	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.af6.delayed	(from https://ristechy.com/games/page/5)
10:50:16	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.af7.delayed	(from https://ristechy.com/games/page/5)
10:50:16	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.af8.delayed	(from https://ristechy.com/games/page/5)
10:50:16	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.af9.delayed	(from https://ristechy.com/games/page/5)
10:50:16	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.afa.delayed	(from https://ristechy.com/games/page/5)
10:50:16	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.afb.delayed	(from https://ristechy.com/games/page/5)
10:50:16	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.afc.delayed	(from https://ristechy.com/games/page/5)
10:50:16	51716/51716	---M--	200	added ('OK')	image/webp	etag:%22ca04-695d34d9-1aa2c86;;;%22	https://ristechy.com/wp-content/uploads/2026/01/WWE-2k25-netflix-edition-mod-apk-1024x462.webp	ristechy.com/wp-content/uploads/2026/01/WWE-2k25-netflix-edition-mod-apk-1024x462.webp	(from https://ristechy.com/wwe-2k25-netflix-edition-mod-apk)
10:50:18	8557/8557	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/wwe-2k25-netflix-edition-mod-apk/feed	ristechy.com/wwe-2k25-netflix-edition-mod-apk/feed	(from https://ristechy.com/wwe-2k25-netflix-edition-mod-apk)
10:50:18	2442/2442	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:18%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fwwe-2k25-netflix-edition-mod-apk	ristechy.com/wp-json/oembed/1.0/embed7b39.json	(from https://ristechy.com/wwe-2k25-netflix-edition-mod-apk)
10:50:19	2630/2630	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:50:19%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fwwe-2k25-netflix-edition-mod-apk&format=xml	ristechy.com/wp-json/oembed/1.0/embed0f54	(from https://ristechy.com/wwe-2k25-netflix-edition-mod-apk)
10:50:21	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b02.delayed	(from https://ristechy.com/wwe-2k25-netflix-edition-mod-apk)
10:50:21	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b03.delayed	(from https://ristechy.com/wwe-2k25-netflix-edition-mod-apk)
10:50:21	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b04.delayed	(from https://ristechy.com/wwe-2k25-netflix-edition-mod-apk)
10:50:21	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b05.delayed	(from https://ristechy.com/wwe-2k25-netflix-edition-mod-apk)
10:50:21	19020/19020	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:20%20GMT	https://ristechy.com/wp-json/wp/v2/posts/19489	ristechy.com/wp-json/wp/v2/posts/19489.json	(from https://ristechy.com/wwe-2k25-netflix-edition-mod-apk)
10:50:21	66740/66740	---M--	200	added ('OK')	image/webp	etag:%22104b4-6506e982-1aa4d4e;;;%22	https://ristechy.com/wp-content/uploads/2021/02/Rally-Fury-Mod-Apk-1024x576.jpg.webp	ristechy.com/wp-content/uploads/2021/02/Rally-Fury-Mod-Apk-1024x576.jpg.webp	(from https://ristechy.com/rally-fury-mod-apk)
10:50:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:50:21%20GMT	https://ristechy.com/?p=19489	ristechy.com/indexea1d.html	(from https://ristechy.com/wwe-2k25-netflix-edition-mod-apk)
10:50:22	744/744	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/rally-fury-mod-apk/feed	ristechy.com/rally-fury-mod-apk/feed	(from https://ristechy.com/rally-fury-mod-apk)
10:50:23	2714/2714	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:23%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Frally-fury-mod-apk	ristechy.com/wp-json/oembed/1.0/embed9ae4.json	(from https://ristechy.com/rally-fury-mod-apk)
10:50:24	2904/2904	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:50:24%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Frally-fury-mod-apk&format=xml	ristechy.com/wp-json/oembed/1.0/embede1bf	(from https://ristechy.com/rally-fury-mod-apk)
10:50:26	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b0b.delayed	(from https://ristechy.com/rally-fury-mod-apk)
10:50:26	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b0c.delayed	(from https://ristechy.com/rally-fury-mod-apk)
10:50:26	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b0d.delayed	(from https://ristechy.com/rally-fury-mod-apk)
10:50:26	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b0e.delayed	(from https://ristechy.com/rally-fury-mod-apk)
10:50:26	17720/17720	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:25%20GMT	https://ristechy.com/wp-json/wp/v2/posts/11658	ristechy.com/wp-json/wp/v2/posts/11658.json	(from https://ristechy.com/rally-fury-mod-apk)
10:50:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:50:26%20GMT	https://ristechy.com/?p=11658	ristechy.com/index23a3.html	(from https://ristechy.com/rally-fury-mod-apk)
10:50:26	6834/6834	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp/feed	ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp/feed	(from https://ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp)
10:50:27	2694/2694	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:27%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fnaruto-ultimate-ninja-storm-4-ppsspp	ristechy.com/wp-json/oembed/1.0/embed11ae.json	(from https://ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp)
10:50:28	2882/2882	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:50:28%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fnaruto-ultimate-ninja-storm-4-ppsspp&format=xml	ristechy.com/wp-json/oembed/1.0/embed4753	(from https://ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp)
10:50:30	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b13.delayed	(from https://ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp)
10:50:30	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b14.delayed	(from https://ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp)
10:50:30	21466/21466	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:29%20GMT	https://ristechy.com/wp-json/wp/v2/posts/5593	ristechy.com/wp-json/wp/v2/posts/5593.json	(from https://ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp)
10:50:30	73316/73316	---M--	200	added ('OK')	image/webp	etag:%2211e64-65044634-1aa06cf;;;%22	https://ristechy.com/wp-content/uploads/2020/02/Naruto-Ulitimate-Ninja-Storm-4-PPSSPP-1024x549.jpg.webp	ristechy.com/wp-content/uploads/2020/02/Naruto-Ulitimate-Ninja-Storm-4-PPSSPP-1024x549.jpg.webp	(from https://ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp)
10:50:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:50:30%20GMT	https://ristechy.com/?p=5593	ristechy.com/index26bc.html	(from https://ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp)
10:50:31	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b16.delayed	(from https://ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp)
10:50:31	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b17.delayed	(from https://ristechy.com/naruto-ultimate-ninja-storm-4-ppsspp)
10:50:32	109384/109384	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202026%2007:50:31%20GMT	https://ristechy.com/games/soccer/page/6	ristechy.com/games/soccer/page/6.html	(from https://ristechy.com/games/soccer/page/5)
10:50:33	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b1a.delayed	(from https://ristechy.com/games/soccer/page/5)
10:50:33	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b1b.delayed	(from https://ristechy.com/games/soccer/page/5)
10:50:33	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b1c.delayed	(from https://ristechy.com/games/soccer/page/5)
10:50:33	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b1d.delayed	(from https://ristechy.com/games/soccer/page/5)
10:50:33	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b1e.delayed	(from https://ristechy.com/games/soccer/page/5)
10:50:33	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b1f.delayed	(from https://ristechy.com/games/soccer/page/5)
10:50:33	134650/134650	---M--	200	added ('OK')	image/webp	etag:%2220dfa-65083f4e-1ac1aae;;;%22	https://ristechy.com/wp-content/uploads/2022/09/Winning-Eleven-2023-Mod-Apk.jpg.webp	ristechy.com/wp-content/uploads/2022/09/Winning-Eleven-2023-Mod-Apk.jpg.webp	(from https://ristechy.com/games/soccer/page/5)
10:50:33	104998/104998	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202026%2003:11:43%20GMT	https://ristechy.com/soccer-manager-2023-apk	ristechy.com/soccer-manager-2023-apk.html	(from https://ristechy.com/games/soccer/page/5)
10:50:34	70276/70276	---M--	200	added ('OK')	image/webp	etag:%2211284-65083fda-1aa1fc5;;;%22	https://ristechy.com/wp-content/uploads/2023/05/Soccer-manager-2023-android-apk.png.webp	ristechy.com/wp-content/uploads/2023/05/Soccer-manager-2023-android-apk.png.webp	(from https://ristechy.com/games/soccer/page/5)
10:50:35	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b22.delayed	(from https://ristechy.com/games/soccer/page/5)
10:50:35	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b23.delayed	(from https://ristechy.com/games/soccer/page/5)
10:50:35	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b24.delayed	(from https://ristechy.com/games/soccer/page/5)
10:50:35	60136/60136	---M--	200	added ('OK')	image/webp	etag:%22eae8-650599fc-1aa16cf;;;%22	https://ristechy.com/wp-content/uploads/2020/10/PES-2021-efootball-apk-obb.jpg.webp	ristechy.com/wp-content/uploads/2020/10/PES-2021-efootball-apk-obb.jpg.webp	(from https://ristechy.com/games/soccer/page/5)
10:50:36	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b26.delayed	(from https://ristechy.com/games/soccer/page/5)
10:50:37	8961/8961	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/vive-le-football-apk-obb-data/feed	ristechy.com/vive-le-football-apk-obb-data/feed	(from https://ristechy.com/vive-le-football-apk-obb-data)
10:50:37	2686/2686	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:37%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fvive-le-football-apk-obb-data	ristechy.com/wp-json/oembed/1.0/embed7882.json	(from https://ristechy.com/vive-le-football-apk-obb-data)
10:50:38	2874/2874	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:50:38%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fvive-le-football-apk-obb-data&format=xml	ristechy.com/wp-json/oembed/1.0/embed71ed	(from https://ristechy.com/vive-le-football-apk-obb-data)
10:50:40	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b2b.delayed	(from https://ristechy.com/vive-le-football-apk-obb-data)
10:50:40	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b2c.delayed	(from https://ristechy.com/vive-le-football-apk-obb-data)
10:50:40	18674/18674	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:39%20GMT	https://ristechy.com/wp-json/wp/v2/posts/12733	ristechy.com/wp-json/wp/v2/posts/12733.json	(from https://ristechy.com/vive-le-football-apk-obb-data)
10:50:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:50:40%20GMT	https://ristechy.com/?p=12733	ristechy.com/index15ab.html	(from https://ristechy.com/vive-le-football-apk-obb-data)
10:50:40	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b2e.delayed	(from https://ristechy.com/vive-le-football-apk-obb-data)
10:50:40	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b2f.delayed	(from https://ristechy.com/vive-le-football-apk-obb-data)
10:50:41	399326/399326	---M--	200	added ('OK')	image/jpeg	etag:%22617de-67c9c574-1ac1a42;;;%22	https://ristechy.com/wp-content/uploads/2024/10/vive-le-football_android_apk-scaled.jpg	ristechy.com/wp-content/uploads/2024/10/vive-le-football_android_apk-scaled.jpg	(from https://ristechy.com/vive-le-football-apk-obb-data)
10:50:41	757/757	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/fifa-2020-ppsspp-psp-iso-offline/feed	ristechy.com/fifa-2020-ppsspp-psp-iso-offline/feed	(from https://ristechy.com/fifa-2020-ppsspp-psp-iso-offline)
10:50:42	2698/2698	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:42%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Ffifa-2020-ppsspp-psp-iso-offline	ristechy.com/wp-json/oembed/1.0/embed4310.json	(from https://ristechy.com/fifa-2020-ppsspp-psp-iso-offline)
10:50:43	2889/2889	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:50:43%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Ffifa-2020-ppsspp-psp-iso-offline&format=xml	ristechy.com/wp-json/oembed/1.0/embed368c	(from https://ristechy.com/fifa-2020-ppsspp-psp-iso-offline)
10:50:45	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b34.delayed	(from https://ristechy.com/fifa-2020-ppsspp-psp-iso-offline)
10:50:45	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.b35.delayed	(from https://ristechy.com/fifa-2020-ppsspp-psp-iso-offline)
10:50:45	23449/23449	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:50:44%20GMT	https://ristechy.com/wp-json/wp/v2/posts/8042	ristechy.com/wp-json/wp/v2/posts/8042.json	(from https://ristechy.com/fifa-2020-ppsspp-psp-iso-offline)
10:50:45	12952/12952	---M--	200	added ('OK')	image/webp	etag:%223298-6502f032-1ac062a;;;%22	https://ristechy.com/wp-content/uploads/2019/10/fifa-2020-ppsspp-psp-iso-3-300x154.jpg.webp	ristechy.com/wp-content/uploads/2019/10/fifa-2020-ppsspp-psp-iso-3-300x154.jpg.webp	(from https://ristechy.com/fifa-2020-ppsspp-psp-iso-offline)
